segment_id,date_local,uptime,ped_lft,ped_rgt,ped_total,bike_lft,bike_rgt,bike_total,car_lft,car_rgt,car_total,heavy_lft,heavy_rgt,heavy_total,v85,car_speed0,car_speed10,car_speed20,car_speed30,car_speed40,car_speed50,car_speed60,car_speed70
9000001786,2026-08-01 02:00,0.99916667,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-01 03:00,0.9994444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-01 04:00,0.99916667,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-01 05:00,0.9994444,0,0,0,0,4,4,14,28,42,3,6,9,60.0,2.38,0.0,0.0,11.9,40.48,30.95,11.9,2.38
9000001786,2026-08-01 06:00,0.9994444,3,1,4,5,3,8,35,27,62,13,11,24,59.5,0.0,1.61,3.23,16.13,40.32,24.19,4.84,9.68
9000001786,2026-08-01 07:00,0.99916667,2,5,7,1,3,4,57,67,124,9,15,24,59.5,0.0,0.81,2.42,21.77,31.45,29.03,9.68,4.84
9000001786,2026-08-01 08:00,0.99972224,2,1,3,2,3,5,94,103,197,12,23,35,57.0,0.51,0.51,5.08,22.84,38.58,22.34,6.09,4.06
9000001786,2026-08-01 09:00,0.9994444,9,24,33,14,19,33,154,190,344,31,31,62,54.0,0.0,0.0,4.36,27.62,44.19,16.86,3.78,3.2
9000001786,2026-08-01 10:00,0.99972224,8,12,20,18,23,41,187,223,410,29,31,60,52.0,0.49,1.46,8.05,34.88,35.85,13.41,4.15,1.71
9000001786,2026-08-01 11:00,0.99972224,13,7,20,16,17,33,213,248,461,32,36,68,52.0,0.0,1.3,6.07,30.59,44.47,10.85,4.12,2.6
9000001786,2026-08-01 12:00,0.9994444,3,15,18,15,9,24,250,231,481,30,32,62,53.5,0.83,2.29,7.9,28.69,39.71,12.27,4.37,3.95
9000001786,2026-08-01 13:00,0.9994444,8,9,17,9,8,17,239,269,508,31,28,59,53.0,0.39,1.57,5.51,30.71,41.14,13.78,4.33,2.56
9000001786,2026-08-01 14:00,0.9994444,15,19,34,14,16,30,295,218,513,22,26,48,52.5,0.19,1.56,3.12,30.21,44.44,13.06,2.92,4.48
9000001786,2026-08-01 15:00,0.9994444,22,18,40,27,17,44,288,212,500,35,28,63,56.5,0.0,0.8,6.0,26.8,41.8,13.6,5.8,5.2
9000001786,2026-08-01 16:00,0.9994444,13,23,36,23,32,55,246,166,412,31,30,61,55.0,0.49,0.73,5.58,31.8,37.14,16.26,4.37,3.64
9000001786,2026-08-01 17:00,0.99972224,13,33,46,27,55,82,225,194,419,21,21,42,54.5,0.0,0.72,6.21,24.58,43.91,16.47,5.49,2.63
9000001786,2026-08-01 18:00,0.9994444,22,19,41,44,45,89,230,175,405,15,19,34,55.5,0.0,0.99,4.44,24.2,44.2,17.78,3.95,4.44
9000001786,2026-08-01 19:00,0.99972224,9,37,46,21,42,63,156,150,306,13,15,28,54.5,0.0,1.31,4.58,26.47,42.48,16.67,3.27,5.23
9000001786,2026-08-01 20:00,0.99972224,12,13,25,19,34,53,119,124,243,15,19,34,59.5,0.0,0.82,5.76,21.81,38.27,18.93,9.05,5.35
9000001786,2026-08-01 21:00,0.9994444,2,3,5,4,1,5,36,25,61,2,4,6,59.0,1.64,1.64,0.0,39.34,24.59,19.67,11.48,1.64
9000001786,2026-08-01 22:00,0.9994444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-01 23:00,0.9994444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-02 00:00,0.9994444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-02 02:00,0.9994444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-02 03:00,0.9994444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-02 04:00,0.9994444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-02 05:00,0.9994444,0,3,3,1,3,4,21,17,38,3,3,6,63.5,0.0,0.0,0.0,18.42,34.21,28.95,7.89,10.53
9000001786,2026-08-02 06:00,0.99916667,3,1,4,3,1,4,29,25,54,7,14,21,61.5,0.0,0.0,9.26,12.96,25.93,33.33,14.81,3.7
9000001786,2026-08-02 07:00,0.9994444,2,4,6,6,9,15,28,41,69,4,9,13,55.0,0.0,0.0,2.9,14.49,50.72,23.19,2.9,5.8
9000001786,2026-08-02 08:00,0.99972224,4,9,13,15,10,25,51,66,117,10,11,21,56.0,0.0,0.85,5.98,21.37,41.88,19.66,9.4,0.85
9000001786,2026-08-02 09:00,0.9994444,4,20,24,19,25,44,121,117,238,10,27,37,59.5,0.84,0.84,5.88,21.01,31.93,26.05,8.82,4.62
9000001786,2026-08-02 10:00,0.9994444,7,17,24,17,33,50,154,153,307,12,25,37,59.5,0.65,1.63,6.51,16.61,37.46,23.45,7.17,6.51
9000001786,2026-08-02 11:00,1.0,9,20,29,36,39,75,186,166,352,8,35,43,55.0,0.57,0.57,3.98,27.27,39.2,20.17,4.83,3.41
9000001786,2026-08-02 12:00,0.99916667,12,16,28,35,34,69,210,201,411,13,31,44,57.0,0.49,0.73,8.03,25.06,34.31,22.63,4.14,4.62
9000001786,2026-08-02 13:00,0.99972224,16,36,52,49,42,91,221,195,416,11,21,32,54.5,0.72,0.72,11.54,26.68,34.38,17.31,5.77,2.88
9000001786,2026-08-02 14:00,0.99916667,17,19,36,42,43,85,212,224,436,13,24,37,56.0,0.46,2.06,7.34,29.13,34.86,16.97,5.28,3.9
9000001786,2026-08-02 15:00,0.9994444,11,16,27,43,53,96,165,192,357,14,14,28,55.5,0.0,1.4,7.56,30.25,38.1,10.36,8.4,3.92
9000001786,2026-08-02 16:00,0.9994444,14,21,35,39,57,96,163,202,365,19,14,33,54.5,0.27,1.1,7.4,28.22,39.18,13.15,6.03,4.66
9000001786,2026-08-02 17:00,0.99972224,18,22,40,42,62,104,176,230,406,21,36,57,56.5,1.97,1.48,5.42,21.43,36.95,22.91,6.16,3.69
9000001786,2026-08-02 18:00,0.99972224,9,22,31,34,63,97,196,197,393,16,20,36,58.5,0.0,1.53,4.83,24.43,37.4,20.1,7.12,4.58
9000001786,2026-08-02 19:00,1.0,17,22,39,35,45,80,141,173,314,25,18,43,54.5,0.64,0.64,6.37,28.34,40.13,13.69,4.14,6.05
9000001786,2026-08-02 20:00,0.99972224,13,9,22,26,42,68,119,137,256,11,14,25,56.0,0.39,0.39,1.95,21.88,44.92,20.7,5.47,4.3
9000001786,2026-08-02 21:00,0.9994444,3,1,4,2,4,6,31,25,56,4,1,5,53.5,0.0,1.79,12.5,30.36,30.36,17.86,5.36,1.79
9000001786,2026-08-02 22:00,0.9994444,0,0,0,0,0,0,1,0,1,0,0,0,9.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-02 23:00,0.99916667,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-03 00:00,0.9994444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-03 02:00,0.9994444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-03 03:00,0.9994444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-03 04:00,0.9994444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-03 05:00,0.9994444,0,12,12,3,64,67,44,244,288,12,43,55,52.0,0.35,1.39,4.17,34.38,40.62,16.67,1.04,1.39
9000001786,2026-08-03 06:00,0.99972224,3,20,23,17,91,108,125,301,426,50,95,145,53.0,1.64,2.58,5.4,21.6,46.71,19.01,2.11,0.94
9000001786,2026-08-03 07:00,0.99972224,11,36,47,15,87,102,155,345,500,37,90,127,56.5,1.2,1.6,5.6,24.4,36.6,21.2,6.8,2.6
9000001786,2026-08-03 08:00,0.99916667,9,26,35,13,113,126,175,326,501,14,128,142,53.5,1.6,3.79,5.99,22.55,42.71,15.97,5.39,2.0
9000001786,2026-08-03 09:00,0.9994444,4,33,37,10,90,100,224,272,496,21,80,101,54.5,0.6,1.81,5.44,26.01,37.5,21.57,5.04,2.02
9000001786,2026-08-03 10:00,0.9994444,8,12,20,24,56,80,246,261,507,27,68,95,52.5,0.59,1.38,7.69,34.71,35.5,14.4,3.94,1.78
9000001786,2026-08-03 11:00,0.99972224,14,21,35,7,61,68,233,230,463,14,39,53,54.0,0.43,1.3,7.56,30.45,37.15,16.41,5.18,1.51
9000001786,2026-08-03 12:00,0.9994444,19,17,36,17,41,58,278,213,491,18,63,81,54.0,1.22,2.65,7.33,28.51,37.88,15.68,4.68,2.04
9000001786,2026-08-03 13:00,0.99972224,14,18,32,38,53,91,303,219,522,31,51,82,57.0,0.38,0.38,5.75,32.95,32.95,15.71,8.05,3.83
9000001786,2026-08-03 14:00,0.99916667,15,24,39,93,49,142,326,229,555,37,49,86,55.0,0.72,0.18,7.75,31.17,36.4,15.32,4.5,3.96
9000001786,2026-08-03 15:00,0.9994444,31,18,49,113,43,156,334,193,527,46,42,88,56.0,0.95,2.66,8.92,29.41,32.64,14.42,8.54,2.47
9000001786,2026-08-03 16:00,0.99916667,37,30,67,129,65,194,296,210,506,39,54,93,55.5,0.2,1.19,9.88,28.46,36.96,14.82,6.52,1.98
9000001786,2026-08-03 17:00,1.0,34,26,60,91,60,151,321,193,514,46,39,85,56.0,0.78,1.56,8.17,27.43,36.77,15.18,7.2,2.92
9000001786,2026-08-03 18:00,0.99972224,14,27,41,93,47,140,285,182,467,39,30,69,54.5,0.64,0.64,5.78,29.34,37.9,18.2,4.5,3.0
9000001786,2026-08-03 19:00,0.9994444,27,29,56,31,46,77,222,120,342,19,16,35,54.0,0.0,1.17,4.97,26.9,43.86,14.33,5.26,3.51
9000001786,2026-08-03 20:00,0.9994444,6,21,27,36,48,84,140,119,259,24,17,41,56.5,0.0,1.16,6.18,27.03,38.61,16.99,6.56,3.47
9000001786,2026-08-03 21:00,0.9994444,1,2,3,1,3,4,16,17,33,1,4,5,51.5,0.0,3.03,3.03,15.15,60.61,12.12,6.06,0.0
9000001786,2026-08-03 22:00,0.9994444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-03 23:00,0.9994444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-04 00:00,0.9994444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-04 02:00,0.9994444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-04 03:00,0.99916667,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-04 04:00,0.9994444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-04 05:00,0.9994444,0,12,12,6,65,71,40,230,270,10,40,50,52.0,0.0,1.48,4.44,29.26,44.44,15.56,2.59,2.22
9000001786,2026-08-04 06:00,0.9994444,6,16,22,20,74,94,117,308,425,32,101,133,54.0,0.94,3.53,7.53,18.12,43.06,20.0,3.53,3.29
9000001786,2026-08-04 07:00,0.9994444,3,36,39,21,114,135,131,387,518,48,82,130,52.5,1.16,3.67,5.98,25.1,44.21,15.44,2.7,1.74
9000001786,2026-08-04 08:00,0.99972224,9,25,34,31,115,146,165,346,511,37,91,128,52.0,0.0,4.11,10.37,30.33,36.2,14.68,2.54,1.76
9000001786,2026-08-04 09:00,0.76361114,10,20,30,38,63,101,181,271,452,55,58,113,52.5,0.57,2.3,7.47,33.62,35.92,12.36,1.72,6.03
9000001786,2026-08-04 10:00,1.0,8,20,28,30,54,84,236,253,489,68,58,126,51.0,0.41,1.84,12.27,37.42,31.9,9.61,5.32,1.23
9000001786,2026-08-04 11:00,0.99916667,15,18,33,29,34,63,227,196,423,50,48,98,50.0,0.71,1.89,8.51,38.3,36.17,9.22,4.26,0.95
9000001786,2026-08-04 12:00,1.0,18,15,33,38,37,75,219,226,445,46,67,113,51.5,0.22,2.25,9.21,33.03,38.43,9.66,3.6,3.6
9000001786,2026-08-04 13:00,0.9994444,8,21,29,52,40,92,287,219,506,41,56,97,53.0,2.77,1.38,7.71,32.61,34.78,12.85,4.74,3.16
9000001786,2026-08-04 14:00,0.99972224,8,24,32,80,29,109,331,203,534,44,53,97,55.5,0.94,3.56,7.87,27.72,33.33,17.98,5.81,2.81
9000001786,2026-08-04 15:00,0.9994444,27,24,51,123,48,171,324,222,546,68,51,119,53.5,1.47,2.75,14.29,29.85,29.3,14.65,6.23,1.47
9000001786,2026-08-04 16:00,0.9994444,38,36,74,119,55,174,360,193,553,43,45,88,53.5,1.63,1.45,7.05,32.37,35.8,13.92,5.42,2.35
9000001786,2026-08-04 17:00,0.9994444,26,21,47,113,73,186,364,183,547,48,41,89,58.0,0.55,1.65,6.03,25.23,39.12,14.99,8.96,3.47
9000001786,2026-08-04 18:00,0.9994444,25,43,68,81,46,127,304,168,472,27,32,59,53.0,0.85,0.85,7.63,31.36,38.98,13.35,4.45,2.54
9000001786,2026-08-04 19:00,0.9994444,22,31,53,49,33,82,209,136,345,25,17,42,58.0,0.29,0.0,6.09,23.48,38.55,19.13,7.54,4.93
9000001786,2026-08-04 20:00,0.9994444,12,21,33,31,35,66,178,118,296,15,14,29,57.0,0.0,0.0,6.76,26.35,40.88,14.86,7.43,3.72
9000001786,2026-08-04 21:00,0.99972224,0,2,2,4,5,9,13,17,30,2,4,6,57.5,0.0,0.0,10.0,20.0,50.0,6.67,6.67,6.67
9000001786,2026-08-04 22:00,0.9994444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-04 23:00,0.9994444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-05 00:00,0.9994444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-05 01:00,0.9994444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-05 02:00,0.9994444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-05 03:00,0.99916667,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-05 04:00,0.9994444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-05 05:00,0.9994444,3,13,16,7,58,65,42,215,257,9,31,40,53.5,0.0,1.17,4.28,25.29,46.69,16.34,4.67,1.56
9000001786,2026-08-05 06:00,0.9994444,4,13,17,7,42,49,129,336,465,28,98,126,54.0,1.08,3.01,8.17,20.43,41.29,19.57,4.3,2.15
9000001786,2026-08-05 07:00,0.9994444,5,16,21,16,54,70,138,382,520,38,95,133,52.5,0.96,2.31,6.35,26.35,45.19,14.04,3.27,1.54
9000001786,2026-08-05 08:00,0.99972224,9,27,36,18,125,143,180,341,521,35,95,130,55.0,0.58,1.92,6.14,22.84,38.77,18.81,6.91,4.03
9000001786,2026-08-05 09:00,0.99972224,12,26,38,31,66,97,201,253,454,45,63,108,55.5,1.1,1.54,10.35,22.47,37.0,18.72,5.73,3.08
9000001786,2026-08-05 10:00,0.74972224,7,12,19,9,32,41,191,208,399,33,49,82,53.0,8.03,2.68,8.7,36.79,25.42,11.37,4.68,2.34
9000001786,2026-08-05 11:00,0.9994444,15,33,48,26,46,72,249,207,456,44,59,103,51.5,1.1,1.54,7.24,28.73,43.64,12.72,3.95,1.1
9000001786,2026-08-05 12:00,0.99972224,15,33,48,19,53,72,312,226,538,23,71,94,54.0,0.93,1.86,6.88,30.48,36.43,15.43,5.39,2.6
9000001786,2026-08-05 13:00,0.9994444,17,19,36,35,38,73,256,207,463,38,59,97,54.0,1.08,1.51,7.34,33.05,33.48,14.04,5.83,3.67
9000001786,2026-08-05 14:00,0.9994444,16,15,31,65,48,113,363,184,547,43,46,89,56.5,1.1,4.75,10.05,28.34,29.98,15.9,6.95,2.93
9000001786,2026-08-05 15:00,0.99972224,14,23,37,94,39,133,375,217,592,63,51,114,54.0,1.52,2.36,11.82,32.43,28.89,14.36,4.73,3.89
9000001786,2026-08-05 16:00,0.9994444,31,24,55,96,27,123,358,190,548,55,46,101,52.5,0.36,2.37,6.2,31.75,40.51,12.77,4.2,1.82
9000001786,2026-08-05 17:00,0.9994444,35,25,60,99,64,163,333,190,523,42,37,79,56.5,0.38,0.96,4.02,29.25,38.43,17.21,6.69,3.06
9000001786,2026-08-05 18:00,0.9994444,31,31,62,84,50,134,280,197,477,29,26,55,55.5,0.42,1.05,5.03,26.21,41.3,17.61,5.66,2.73
9000001786,2026-08-05 19:00,0.99972224,23,17,40,54,49,103,204,148,352,20,24,44,55.5,0.0,0.85,5.97,30.68,37.22,15.91,4.55,4.83
9000001786,2026-08-05 20:00,0.9994444,13,21,34,27,42,69,135,136,271,20,16,36,54.0,0.0,0.74,7.01,32.1,37.27,15.5,4.43,2.95
9000001786,2026-08-05 21:00,0.9994444,4,3,7,3,4,7,27,19,46,1,1,2,55.0,0.0,2.17,2.17,17.39,45.65,26.09,6.52,0.0
9000001786,2026-08-05 22:00,0.99972224,0,0,0,0,0,0,0,1,1,0,0,0,29.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-05 23:00,1.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-06 00:00,0.99916667,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-06 02:00,0.9994444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-06 03:00,0.9994444,0,0,0,0,0,0,1,1,2,0,0,0,23.5,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-06 04:00,0.9994444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-06 05:00,0.99916667,1,13,14,8,56,64,42,217,259,10,47,57,53.0,0.0,1.16,8.88,23.94,43.63,17.76,3.86,0.77
9000001786,2026-08-06 06:00,0.99972224,3,17,20,17,84,101,116,302,418,46,93,139,54.0,0.72,1.91,6.46,16.03,50.0,19.62,4.07,1.2
9000001786,2026-08-06 07:00,0.99972224,4,20,24,30,125,155,138,332,470,37,75,112,54.5,0.43,2.34,7.02,25.74,37.87,17.87,5.32,3.4
9000001786,2026-08-06 08:00,0.99916667,12,19,31,30,136,166,165,317,482,39,82,121,54.5,0.83,3.11,7.05,21.78,40.66,18.46,5.39,2.7
9000001786,2026-08-06 09:00,0.99972224,6,23,29,23,73,96,197,297,494,28,90,118,56.5,0.4,0.61,8.3,28.95,34.21,16.19,7.89,3.44
9000001786,2026-08-06 10:00,0.9994444,6,19,25,25,84,109,219,244,463,29,66,95,52.5,0.65,0.65,6.05,31.1,42.55,12.53,4.97,1.51
9000001786,2026-08-06 11:00,0.99972224,11,13,24,36,66,102,239,233,472,43,51,94,52.0,0.64,0.42,7.42,32.42,39.83,13.14,4.03,2.12
9000001786,2026-08-06 12:00,0.99972224,18,23,41,39,46,85,272,238,510,37,67,104,54.5,0.0,1.57,5.88,31.37,37.65,15.88,4.71,2.94
9000001786,2026-08-06 13:00,0.9994444,18,25,43,25,43,68,273,202,475,26,42,68,52.5,1.05,2.32,8.84,34.53,34.11,11.37,4.0,3.79
9000001786,2026-08-06 14:00,0.99972224,12,20,32,70,54,124,392,228,620,45,45,90,54.0,0.16,1.77,7.42,30.65,39.35,12.1,6.77,1.77
9000001786,2026-08-06 15:00,0.99972224,13,32,45,106,51,157,393,236,629,54,56,110,56.0,0.79,3.02,9.54,29.09,32.75,15.26,7.15,2.38
9000001786,2026-08-06 16:00,0.99972224,26,35,61,125,59,184,355,216,571,53,46,99,55.0,0.35,3.15,8.41,33.45,31.87,14.54,4.73,3.5
9000001786,2026-08-06 17:00,0.99916667,37,18,55,124,53,177,386,201,587,53,41,94,56.0,1.19,2.39,5.45,27.77,35.43,17.21,6.98,3.58
9000001786,2026-08-06 18:00,0.9994444,17,23,40,107,73,180,292,201,493,35,35,70,55.5,0.0,0.81,9.13,26.17,38.95,16.43,4.67,3.85
9000001786,2026-08-06 19:00,1.0,25,26,51,66,37,103,211,169,380,23,21,44,53.5,0.26,1.32,8.16,31.32,37.63,12.37,5.79,3.16
9000001786,2026-08-06 20:00,0.9994444,11,18,29,45,41,86,153,113,266,17,13,30,53.5,0.0,1.5,7.14,28.2,40.6,15.79,4.14,2.63
9000001786,2026-08-06 21:00,0.9994444,0,0,0,0,0,0,3,1,4,0,0,0,37.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
9000001786,2026-08-06 22:00,0.9994444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-06 23:00,0.99972224,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-07 00:00,0.99972224,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001786,2026-08-07 01:00,0.9994444,0,0,0,0,0,0,1,0,1,0,0,0,19.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001833,2026-08-01 02:00,0.9994444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001833,2026-08-01 03:00,0.99916667,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001833,2026-08-01 04:00,0.9994444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001833,2026-08-01 05:00,0.99916667,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001833,2026-08-01 06:00,0.99972224,1,3,4,0,1,1,0,0,0,1,1,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001833,2026-08-01 07:00,0.99972224,1,0,1,0,1,1,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001833,2026-08-01 08:00,0.99972224,3,4,7,1,0,1,0,3,3,0,0,0,23.0,66.67,0.0,33.33,0.0,0.0,0.0,0.0,0.0
9000001833,2026-08-01 09:00,0.99916667,12,15,27,5,9,14,2,8,10,0,4,4,28.5,0.0,50.0,40.0,10.0,0.0,0.0,0.0,0.0
9000001833,2026-08-01 10:00,1.0,18,21,39,8,4,12,5,3,8,0,3,3,20.0,0.0,87.5,12.5,0.0,0.0,0.0,0.0,0.0
9000001833,2026-08-01 11:00,0.99972224,12,20,32,1,2,3,6,4,10,2,2,4,23.0,10.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0
9000001833,2026-08-01 12:00,0.99916667,8,11,19,2,4,6,4,11,15,4,2,6,42.0,0.0,60.0,20.0,0.0,13.33,0.0,0.0,6.67
9000001833,2026-08-01 13:00,0.9994444,10,10,20,1,1,2,12,7,19,1,2,3,25.5,10.53,47.37,42.11,0.0,0.0,0.0,0.0,0.0
9000001833,2026-08-01 14:00,0.99972224,9,14,23,3,7,10,11,6,17,2,1,3,32.5,0.0,41.18,35.29,17.65,5.88,0.0,0.0,0.0
9000001833,2026-08-01 15:00,0.9994444,25,28,53,3,16,19,4,2,6,2,3,5,25.5,16.67,50.0,33.33,0.0,0.0,0.0,0.0,0.0
9000001833,2026-08-01 16:00,0.99972224,38,27,65,8,9,17,5,3,8,0,0,0,24.5,12.5,37.5,37.5,12.5,0.0,0.0,0.0,0.0
9000001833,2026-08-01 17:00,0.9994444,27,31,58,8,9,17,5,5,10,0,1,1,31.0,0.0,60.0,20.0,20.0,0.0,0.0,0.0,0.0
9000001833,2026-08-01 18:00,0.99916667,28,51,79,7,9,16,7,6,13,0,0,0,27.5,7.69,53.85,38.46,0.0,0.0,0.0,0.0,0.0
9000001833,2026-08-01 19:00,0.99972224,44,20,64,9,9,18,6,3,9,2,0,2,24.5,11.11,33.33,44.44,11.11,0.0,0.0,0.0,0.0
9000001833,2026-08-01 20:00,0.99972224,19,15,34,8,3,11,1,1,2,0,0,0,33.5,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
9000001833,2026-08-01 21:00,0.99972224,0,4,4,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001833,2026-08-01 22:00,0.9994444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001833,2026-08-01 23:00,0.99916667,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001833,2026-08-02 00:00,0.9994444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001833,2026-08-02 02:00,0.99916667,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001833,2026-08-02 03:00,0.9994444,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001833,2026-08-02 04:00,0.99916667,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001833,2026-08-02 05:00,0.9988889,2,4,6,0,0,0,0,1,1,0,0,0,49.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
9000001833,2026-08-02 06:00,0.9994444,1,2,3,0,1,1,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001833,2026-08-02 07:00,0.9994444,7,10,17,2,1,3,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001833,2026-08-02 08:00,0.9994444,10,9,19,3,2,5,1,0,1,0,0,0,19.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
9000001833,2026-08-02 09:00,0.9994444,5,16,21,5,6,11,2,0,2,0,0,0,18.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
